"ip200.ca Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.7.10) Gecko/20050716 Firefox/1.0.6",1910,11,173,"null"
"ip266.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,9,200,"null"
"ip134.uk Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; InfoPath.1)",1901,55,34,"null"
"ip413.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.50",1802,11,163,"null"
"ip43.EDU Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1800,3,600,"null"
"ip705.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,10,180,"null"
"ip770.ar Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",4433,33,270,"null"
"ip1678.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1881,14,134,"null"
"ip1336.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",3576,20,178,"null"
"ip2448.se Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1800,4,450,"null"
"ip273.de Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8b5) Gecko/20051006 Firefox/1.4.1",1802,12,150,"null"
"ip1535.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",2428,12,202,"null"
"ip1214.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; T312461; Q312461; sbcydsl 3.12; .NET CLR 1.0.3705; .NET CLR 1.1.4322)",2096,41,51,"null"
"ip301.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1802,13,138,"null"
"ip567.gr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1816,12,151,"null"
"ip2266.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1803,8,225,"null"
"ip528.com Mozilla/5.0 (Windows; U; Windows NT 5.1; de-DE; rv:1.7.5) Gecko/20041108 Firefox/1.0",1863,34,54,"null"
"ip2458.com Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",1813,10,181,"null"
"ip1320.in Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.10) Gecko/20050716 Firefox/1.0.6",1802,14,128,"null"
"ip995.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1820,20,91,"null"
"ip1023.ca Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",4105,79,165,"null"
"ip1435.in Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.10) Gecko/20050716 Firefox/1.0.6",2411,10,241,"null"
"ip164.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",2765,135,20,"null"
"ip1684.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050225 Firefox/1.0.1",1805,27,66,"null"
"ip458.es Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",2470,48,51,"null"
"ip2421.se Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1961,24,81,"null"
"ip1618.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,7,257,"null"
"ip285.DE Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1834,10,183,"null"
"ip2469.com Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",1807,37,48,"null"
"ip161.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",2288,30,76,"null"
"ip2122.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",11217,35,1131,"null"
"ip322.ch Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705; .NET CLR 1.1.4322)",2111,50,42,"null"
"ip2482.de Mozilla/5.0 (Macintosh; U; PPC Mac OS X; de-de) AppleWebKit/416.11 (KHTML, like Gecko) Safari/416.12",1802,11,163,"null"
"ip449.EDU Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1801,14,128,"null"
"ip1616.org Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1800,6,300,"null"
"ip1442.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1911,18,106,"null"
"ip361.es Mozilla/5.0 (X11; U; Linux i686; es-ES; rv:1.7.12) Gecko/20050922 Fedora/1.0.7-1.1.fc4 Firefox/1.0.7",1828,28,65,"null"
"ip544.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1802,12,150,"null"
"ip537.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",1800,3,600,"null"
"ip706.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1838,16,114,"null"
"ip1457.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",2144,10,214,"null"
"ip460.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.50",1867,10,186,"null"
"ip1563.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Mister X)",3675,30,122,"null"
"ip298.mil Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1822,4,455,"null"
"ip1807.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",3601,16,960,"null"
"ip1562.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,12,150,"null"
"ip261.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1818,25,72,"null"
"ip1817.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1801,7,257,"null"
"ip2093.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3600,2,1800,"null"
"ip207.uk Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; UBIS-RESNET 2.0)",1895,9,210,"null"
"ip2302.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",7951,78,129,"null"
"ip1275.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1871,17,110,"null"
"ip1272.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; atfile.com)",2167,3,722,"null"
"ip784.th Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",2067,30,68,"null"
"ip1261.net Mozilla/4.0 (compatible; MSIE 5.0; Windows NT; DigExt)",2656,2,1328,"null"
"ip2436.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1806,21,86,"null"
"ip764.mx Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1856,14,132,"null"
"ip840.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1812,14,129,"null"
"ip1879.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3600,2,1800,"null"
"ip1425.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; AT&T CSM6.0; .NET CLR 1.1.4322)",1807,8,225,"null"
"ip1064.net Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/312.1.1 (KHTML, like Gecko) Safari/312",1813,21,86,"null"
"ip2355.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; pt-PT; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",1919,108,17,"null"
"ip1598.ca Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.5) Gecko/20041107 Firefox/1.0",7692,54,265,"null"
"ip247.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1827,16,114,"null"
"ip685.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1828,9,203,"null"
"ip1219.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1973,10,197,"null"
"ip636.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1803,7,257,"null"
"ip517.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050225 Firefox/1.0.1",1803,14,128,"null"
"ip939.ca Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1801,7,257,"null"
"ip2241.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Media Center PC 3.0; .NET CLR 1.0.3705)",1801,12,150,"null"
"ip904.in Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1803,9,200,"null"
"ip798.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1944,5,388,"null"
"ip1378.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1817,10,181,"null"
"ip2284.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",2126,54,39,"null"
"ip1263.it Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1800,11,163,"null"
"ip1199.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1800,7,257,"null"
"ip802.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",3705,7,538,"null"
"ip801.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",3707,8,491,"null"
"ip795.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",3602,3,1350,"null"
"ip799.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",3600,3,1350,"null"
"ip534.il Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1803,9,200,"null"
"ip1200.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705; .NET CLR 2.0.40607)",3881,39,478,"null"
"ip559.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; InfoPath.1)",1802,9,200,"null"
"ip1717.com Mozilla/5.0 (X11; U; Linux i686; rv:1.7.3) Gecko/20041020 Firefox/0.10.1",1870,22,85,"null"
"ip217.unr Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.8) Gecko/20051107 Firefox/1.5",1801,10,180,"null"
"ip1311.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1803,12,150,"null"
"ip731.br Mozilla/5.0 (Windows; U; Windows NT 5.1; pt-BR; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",4658,87,476,"null"
"ip2476.tr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; InfoPath.1)",1962,23,85,"null"
"ip448.hr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1800,3,600,"null"
"ip167.jp Mozilla/5.0 (Windows; U; Windows NT 5.0; ja-JP; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",1904,20,95,"null"
"ip1589.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; InfoPath.1; .NET CLR 2.0.50727)",6436,75,89,"null"
"ip2200.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FDM)",1801,14,128,"null"
"ip60.edu Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1812,27,67,"null"
"ip2201.com Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.7.10) Gecko/20050717 Firefox/1.0.6",3602,28,128,"null"
"ip532.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; T312461; .NET CLR 1.0.3705; .NET CLR 1.1.4322)",1802,14,128,"null"
"ip175.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Q312461; SV1; .NET CLR 1.0.3705; .NET CLR 1.1.4322; MSN 9.0;MSN 9.1; MSNbMSNI; MSNmen-us; MSNcOTH; MPLUS)",6115,5,1439,"null"
"ip983.ca Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,17,105,"null"
"ip1623.unr Jakarta Commons-HttpClient/3.0-rc3",3172,2,1586,"null"
"ip1104.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1802,4,450,"null"
"ip2173.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.10) Gecko/20050716 Firefox/1.0.6",1827,18,101,"null"
"ip2465.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1803,14,128,"null"
"ip2240.net Mozilla/5.0 (Windows; U; Windows NT 5.1; es-AR; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",1802,8,225,"null"
"ip1141.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1804,14,128,"null"
"ip1356.com Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1801,10,180,"null"
"ip90.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",3688,5,1136,"null"
"ip1366.ca Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",2992,107,27,"null"
"ip347.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1800,11,163,"null"
"ip735.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1832,30,61,"null"
"ip1650.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; T312461; .NET CLR 1.1.4322)",1801,6,300,"null"
"ip2366.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Q312461; .NET CLR 1.0.3705; .NET CLR 1.1.4322)",1800,3,600,"null"
"ip1094.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1936,16,121,"null"
"ip1565.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; MathPlayer 2.0; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50215)",2007,76,26,"null"
"ip1565.com -",3111,3,1037,"null"
"ip2438.de Mozilla/4.0 (compatible; MSIE 5.0; Windows NT; DigExt)",1809,2,904,"null"
"ip11.unr Mozilla/4.0 (compatible;)",11104,7,1675,"null"
"ip262.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",7506,65,132,"null"
"ip1229.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",2280,28,81,"null"
"ip417.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.10) Gecko/20050716 Firefox/1.0.6",1929,11,175,"null"
"ip752.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; es-AR; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",1803,5,360,"null"
"ip737.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; es-AR; rv:1.7.12) Gecko/20050919 Firefox/1.0.7",5423,26,287,"null"
"ip2450.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; MyIE2)",1802,14,128,"null"
"ip158.fr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1860,24,77,"null"
"ip2121.net Mozilla/4.76 [en] (X11; U; Linux 2.4.2-2 i686)",1801,9,200,"null"
"ip2268.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1827,39,46,"null"
"ip1565.com Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",4455,46,330,"null"
"ip1792.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1812,17,106,"null"
"ip2146.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1901,39,48,"null"
"ip1513.unr NaverBot-1.0 (NHN Corp. / +82-2-3011-1989 / nhnbot@naver.com)",3659,8,485,"null"
"ip503.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1801,9,200,"null"
"ip451.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.10) Gecko/20050716 Firefox/1.0.6",2698,64,42,"null"
"ip695.ca Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1871,18,103,"null"
"ip1139.pl Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; Q312461; .NET CLR 1.1.4322)",1809,20,90,"null"
"ip1368.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1800,7,257,"null"
"ip1204.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,11,163,"null"
"ip2180.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1892,16,118,"null"
"ip1167.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",2891,22,131,"null"
"ip841.unr Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.7.10) Gecko/20050716 Firefox/1.0.6",1949,21,92,"null"
"ip1359.ca Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1818,26,69,"null"
"ip1975.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3600,2,1800,"null"
"ip362.es Mozilla/5.0 (Windows; U; Windows NT 5.1; es-ES; rv:1.8) Gecko/20051107 Firefox/1.5",1802,13,138,"null"
"ip686.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",1812,25,72,"null"
"ip1837.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3600,2,1800,"null"
"ip2481.de Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR 1.1.4322)",1802,9,200,"null"
"ip2134.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",3660,17,215,"null"
"ip2301.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; iOpus-I-M; .NET CLR 1.0.3705; .NET CLR 1.1.4322; Google-TR-1)",1801,4,450,"null"
"ip2301.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; iOpus-I-M; .NET CLR 1.0.3705; .NET CLR 1.1.4322)",1858,8,232,"null"
"ip1198.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; iOpus-I-M; .NET CLR 1.0.3705; .NET CLR 1.1.4322; Google-TR-1)",1801,3,600,"null"
"ip80.edu Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7) Gecko/20040616",1816,20,90,"null"
"ip1198.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; iOpus-I-M; .NET CLR 1.0.3705; .NET CLR 1.1.4322)",1800,3,600,"null"
"ip1934.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3600,2,1800,"null"
"ip683.unr Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)",1802,14,128,"null"
"ip1420.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1814,7,259,"null"
"ip1630.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; InfoPath.1)",3834,44,92,"null"
"ip1819.com Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)",1801,8,225,"null"
"ip984.gov Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)",1800,7,257,"null"
"ip1774.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; iebar; Hotbar 4.6.1)",1800,7,257,"null"
"ip2251.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1820,10,182,"null"
"ip99.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",7547,109,73,"null"
"ip1972.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",1801,2,900,"null"
"ip1782.edu Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1800,9,200,"null"
"ip183.gov Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.7.8) Gecko/20050427 Camino/0.8.4",1801,8,225,"null"
"ip2449.net Mozilla/5.0 (Windows; U; Windows NT 5.1; de-DE; rv:1.7.8) Gecko/20050511 Firefox/1.0.4",1877,48,39,"null"
"ip1714.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0; NetX HPe Thin Client)",1800,7,257,"null"
"ip371.it Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)",1802,12,150,"null"
"ip698.mil Mozilla/5.0 (Windows NT 5.1; U; en) Opera 8.0",2039,57,35,"null"
"ip1093.net Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1824,15,121,"null"
"ip1590.156 Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)",1802,3,600,"null"
"ip157.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1801,15,120,"null"
"ip6.com Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.7.8) Gecko/20050511 Firefox/1.0.4",1802,10,180,"null"
"ip263.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1804,21,85,"null"
"ip1956.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",5400,4,1500,"null"
"ip1772.com Mediapartners-Google/2.1",3600,2,1800,"null"
"ip2148.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.8) Gecko/20050511 Firefox/1.0.4",1875,32,58,"null"
"ip1400.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,12,150,"null"
"ip2276.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; YPC 3.0.3; SV1)",2158,35,61,"null"
"ip1971.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",4914,3,1678,"null"
"ip2167.net Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1802,15,120,"null"
"ip368.net Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/312.5.1 (KHTML, like Gecko) Safari/312.3.1",1801,11,163,"null"
"ip937.ca Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; T312461; .NET CLR 1.0.3705; XMPP TipicIM v.RC6 1.6.8)",1872,14,133,"null"
"ip2211.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1801,9,200,"null"
"ip2070.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",5400,3,1800,"null"
"ip577.pt Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",2313,15,154,"null"
"ip1384.net Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",5417,73,83,"null"
"ip1599.unr Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051107 Firefox/1.5",1801,3,600,"null"
"ip2365.at Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1802,8,225,"null"
"ip1636.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; (R1 1.1); .NET CLR 1.1.4322; .NET CLR 1.0.3705)",1800,7,257,"null"
"ip256.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",3427,28,122,"null"
"ip1600.com Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2",2405,34,70,"null"
"ip2045.com Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)",3600,2,1800,"null"
"ip1220.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",4134,59,70,"null"
"ip297.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1806,8,225,"null"
"ip663.eg Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; FunWebProducts)",2229,19,117,"null"
"ip617.unr Mozilla/4.0 (compatible;)",3600,2,1800,"null"
"ip1021.unr Mozilla/4.0 (compatible; MSIE 5.23; Mac_PowerPC)",2747,64,42,"null"
"ip1799.net Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.12) Gecko/20050915 Firefox/1.0.7",1800,3,600,"null"
"ip2228.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",1800,2,900,"null"
"ip525.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)",1843,26,70,"null"
"ip1210.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",1801,9,200,"null"
"ip1065.unr Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)",4201,58,92,"null"
"ip2131.com Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)",2289,12,190,"null"
